date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:52:06	40743/40743	URF---	200	added ('OK%20(cached)')	image/jpeg		https://lh3.googleusercontent.com/a-/AAuE7mAK44WAcJxv_ZRv2PEY_1L8UnSbBXa3wXcsl1Tz2ac	/home/shihyu/websites/2020/lh3.googleusercontent.com/a-/unnamed.jpg	(from https://maikefeng.gitbook.io/invest-guide/)
22:52:06	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	date:Sat,%2022%20Feb%202020%2010:24:10%20GMT	https://static.gitbook.com/js/111.6d491a4d.js	/home/shihyu/websites/2020/static.gitbook.com/js/111.6d491a4d.js	(from https://maikefeng.gitbook.io/invest-guide/)
22:52:08	202317/202317	---M--	200	added ('OK')	image/png	etag:%223164d-Wh0zSjZ622VgbNA5ffF85vcDmII%22	https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-travel.png	/home/shihyu/websites/2020/unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-travel.png	(from https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40.min.css)
22:52:08	81894/81894	UR-MCZ	200	added ('OK')	image/jpeg	etag:W/%22481777b8f2cf5d61885e7e828cab8b52%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtFdqk9HXiX0xwhvSzd%2F-LtFePOGOgGi8OC3HBnM%2Fmaxresdefault.jpg?alt=media&token=2b4068d3-75b1-46cd-ace8-9df14dcaf788	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtFdqk9HXiX0xwhvSzd/-LtFePOGOgGi8OC3HBnM/maxresdefaultb550.jpg	(from https://maikefeng.gitbook.io/invest-guide/can-kao-zi-liao)
22:52:08	84707/84707	UR-MCZ	200	added ('OK')	image/jpeg	etag:W/%226e12d58b343c06440ed00a3db87f4db9%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtETe9X09PNaJFXWn4j%2F-LtEXZfUlHDxl-jPvq-6%2F3868365_098c9808080512408786eb300eefced5.jpg?alt=media&token=490ae762-88e3-41d6-bef0-f70d37c0333c	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtETe9X09PNaJFXWn4j/-LtEXZfUlHDxl-jPvq-6/3868365_098c9808080512408786eb300eefced5f9d0.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.1-market-traps/li-shi-zong-shi-yi-zai-xun-huan)
22:52:08	36245/36245	UR-MCZ	200	added ('OK')	image/jpeg	etag:W/%228f64200dcbd2ff4f0aa3a8021870f975%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtETe9X09PNaJFXWn4j%2F-LtEXr_2_swVlFLDL3tq%2Ftrick-or-treat.jpg?alt=media&token=1235bbda-1fe0-408e-abbb-989380eacca2	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtETe9X09PNaJFXWn4j/-LtEXr_2_swVlFLDL3tq/trick-or-treat00ca.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.1-market-traps/ye-wu-yuan-de-zhuan-ye)
22:52:10	494954/494954	---M--	200	added ('OK')	image/png	etag:%2278d6a-m0sFYdcjZO2c24L0WNJzK3JdAhU%22	https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-travel@2x.png	/home/shihyu/websites/2020/unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-travel@2x.png	(from https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40.min.css)
22:52:10	37460/37460	UR-MCZ	200	added ('OK')	image/jpeg	etag:W/%2295e3c8e7468b43b240a1cedbb59f793f%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtETe9X09PNaJFXWn4j%2F-LtEXxvgV_E6XUMCQ_Kg%2FHoly%20Grail.jpg?alt=media&token=a629f35e-9508-4335-9933-2e41a4c59e1c	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtETe9X09PNaJFXWn4j/-LtEXxvgV_E6XUMCQ_Kg/Holy%20Grail480c.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.1-market-traps/zhi-fu-sheng-bei)
22:52:10	34654/34654	UR-MCZ	200	added ('OK')	image/png	etag:W/%228d642269b171f414c59611db82e2c335%22	https://blobs.gitbook.com/spaces%2F-LtET6TDCVmUjH1zesyw%2Favatar.png?generation=1573300123938215&alt=media	/home/shihyu/websites/2020/blobs.gitbook.com/spaces/-LtET6TDCVmUjH1zesyw/avatar8fef.png	(from https://maikefeng.gitbook.io/invest-guide/ch.1-market-traps/zhi-fu-sheng-bei)
22:52:10	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	date:Sat,%2022%20Feb%202020%2010:24:10%20GMT	https://static.gitbook.com/js/111.cb821c98.js	/home/shihyu/websites/2020/static.gitbook.com/js/111.cb821c98.js	(from https://maikefeng.gitbook.io/invest-guide/ch.1-market-traps/zhi-fu-sheng-bei)
22:52:12	289499/289499	---M--	200	added ('OK')	image/png	etag:%2246adb-Of6zHN3sM0LL3Wlko7smBRg4fTw%22	https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-objects.png	/home/shihyu/websites/2020/unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-objects.png	(from https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40.min.css)
22:52:12	36617/36617	UR-MCZ	200	added ('OK')	image/jpeg	etag:W/%226ce46296d541fec9cb5ba3a12869ab98%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtETe9X09PNaJFXWn4j%2F-LtEXJ8w57DulcM-k7Bo%2Fblack-swan.jpg?alt=media&token=f67ba629-e33b-4898-825e-5f97864ec532	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtETe9X09PNaJFXWn4j/-LtEXJ8w57DulcM-k7Bo/black-swan1851.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.1-market-traps/wen-ding-huo-li-bao-zheng-hui-mie)
22:52:12	168/168	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	application/xml	etag:%2207456a4538c6aa2774200da85cd629e0%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtETe9X09PNaJFXWn4j%2F-LtEY1OVpQXis3vqB9t_%2Fbackrupt.jpg?alt=media&token=a706edfe-f4ec-473b-91c6-d1ed6670c020	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtETe9X09PNaJFXWn4j/-LtEY1OVpQXis3vqB9t_/backruptb725.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.1-market-traps/po-chan-guo-cai-suan-tou-ji-jia)
22:52:12	168/168	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	application/xml	etag:%2258aeb24c3a14b0bbf8908d2527ef3d3c%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtEYM6qBWykmDJeDzdD%2F-LtEYtEItfewa7CvVsI2%2Fturtle-race.jpeg?alt=media&token=1cefbbdd-9644-4d19-b093-e0c741fd39ed	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtEYM6qBWykmDJeDzdD/-LtEYtEItfewa7CvVsI2/turtle-racec70b.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.1-market-traps/ru-he-cheng-wei-ying-jia)
22:52:14	744004/744004	---M--	200	added ('OK')	image/png	etag:%22b5a44-W1NHNX6BIPr3RyUzBcxS7+9jGdA%22	https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-objects@2x.png	/home/shihyu/websites/2020/unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-objects@2x.png	(from https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40.min.css)
22:52:14	17006/17006	UR-MCZ	200	added ('OK')	image/jpeg	etag:W/%223f40f96e82fb55599d23efd27adcf5dc%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtErD8SPhW_1-OfBLJo%2F-LtErGiVcnFmQqxVZRAy%2Fleverage.jpg?alt=media&token=b9b7934b-4281-4b1c-978e-b8b20acfe66f	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtErD8SPhW_1-OfBLJo/-LtErGiVcnFmQqxVZRAy/leverage2b55.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.2-risk-management/gang-gan)
22:52:14	60338/60338	UR-MCZ	200	added ('OK')	image/png	etag:W/%22751302d10a14dc02852a7d7ccc5db202%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtEkV9mnFXFpnZsPw7_%2F-LtElw835uox-JOmi4Ew%2Fkelly%20formlua%20and%20investing.png?alt=media&token=db78fda7-ee53-409b-a125-7a4772bc7731	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtEkV9mnFXFpnZsPw7_/-LtElw835uox-JOmi4Ew/kelly%20formlua%20and%20investingb2b5.png	(from https://maikefeng.gitbook.io/invest-guide/ch.2-risk-management/kai-li-gong-shi)
22:52:14	29299/29299	URF---	200	added ('OK%20(cached)')	image/jpeg		https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtEkV9mnFXFpnZsPw7_%2F-LtEm1XrKHHlp8IbCaiq%2Frisk%20management.jpg?alt=media&token=0775ff5d-c6c8-416b-a249-fea6e6098107	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtEkV9mnFXFpnZsPw7_/-LtEm1XrKHHlp8IbCaiq/risk%20managementd9e3.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.2-risk-management/zi-jin-guan-li-san-yuan-ze)
22:52:16	273122/273122	---M--	200	added ('OK')	image/png	etag:%2242ae2-99pZPeBrSGgSJapTV/hjLBo0csg%22	https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-symbols.png	/home/shihyu/websites/2020/unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-symbols.png	(from https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40.min.css)
22:52:16	44015/44015	UR-MCZ	200	added ('OK')	image/jpeg	etag:W/%228c62043227427f4a70ce96b7d1935cfb%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtEuYcFovASyagDt8sO%2F-LtEunaw3X9ibxuz2bkx%2FBlackjack.jpg?alt=media&token=8aad4431-0812-4d1d-ba9b-3a2c33a82068	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtEuYcFovASyagDt8sO/-LtEunaw3X9ibxuz2bkx/Blackjackae82.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.2-risk-management/untitled-1)
22:52:16	133738/133738	UR-MCZ	200	added ('OK')	image/png	etag:W/%2286dc7188888790f71615917f86e1ac1e%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtEkV9mnFXFpnZsPw7_%2F-LtEr4Qb_DhoQRizPW8F%2F%e8%a8%bb%e8%a7%a3%202019-11-09%20190852.png?alt=media&token=dea461b4-bb81-410d-af76-4828b31f2642	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtEkV9mnFXFpnZsPw7_/-LtEr4Qb_DhoQRizPW8F/%E8%A8%BB%E8%A7%A3%202019-11-09%201908528e43.png	(from https://maikefeng.gitbook.io/invest-guide/ch.2-risk-management/gang-gan)
22:52:16	135079/135079	UR-MCZ	200	added ('OK')	image/png	etag:W/%22e750a8a23d4e0975e9aee1f2862ac382%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtEkV9mnFXFpnZsPw7_%2F-LtEqzL6YpGZp2xX6Od5%2F%e8%a8%bb%e8%a7%a3%202019-11-09%20191001.png?alt=media&token=f87c783a-e97d-41b9-aaa6-f97963033350	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtEkV9mnFXFpnZsPw7_/-LtEqzL6YpGZp2xX6Od5/%E8%A8%BB%E8%A7%A3%202019-11-09%201910010db6.png	(from https://maikefeng.gitbook.io/invest-guide/ch.2-risk-management/gang-gan)
22:52:18	19158/19158	UR-MCZ	200	added ('OK')	image/jpeg	etag:W/%224a0a83285018a8000b32984ad4bc8430%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtEvMqwvN27OD3E78x5%2F-LtEyEbuxewW6kpqpEuy%2Ffinancial-freedom.jpg?alt=media&token=e723fd54-2534-4efa-8d0a-df08c1c503be	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtEvMqwvN27OD3E78x5/-LtEyEbuxewW6kpqpEuy/financial-freedom7680.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.2-risk-management/quan-zhi-cao-zuo)
22:52:18	609841/609841	---M--	200	added ('OK')	image/png	etag:%2294e31-8yjI+a3qv3YO04LbAwkQ2VT92Vo%22	https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-symbols@2x.png	/home/shihyu/websites/2020/unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-symbols@2x.png	(from https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40.min.css)
22:52:18	48667/48667	UR-MCZ	200	added ('OK')	image/jpeg	etag:W/%224d3bb10b2a1bafd25376cbd47dba1e0a%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtF23DEEABZq_TwMQxb%2F-LtF2TBTawutlhCp9xI3%2Fprediction.jpg?alt=media&token=54ac2953-131a-4e1c-8a6a-8da819ea9c79	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtF23DEEABZq_TwMQxb/-LtF2TBTawutlhCp9xI3/prediction61b4.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.3-tech-analysis/untitled)
22:52:18	169/169	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	application/xml	etag:%2229b19b8272401ab228bbc58f210f9f96%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtF2i4Q-hZp_I7PirQN%2F-LtF2uKWaUNv1q3eqCq2%2Freality-theory.png?alt=media&token=14fada86-3b8b-4a6e-a983-2cbc82b06e77	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtF2i4Q-hZp_I7PirQN/-LtF2uKWaUNv1q3eqCq2/reality-theoryac78.png	(from https://maikefeng.gitbook.io/invest-guide/ch.3-tech-analysis/untitled-1)
22:52:20	265273/265273	---M--	200	added ('OK')	image/png	etag:%2240c39-MiZ4U9DlI3jhtsLEAU1EhE12nLM%22	https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-flags.png	/home/shihyu/websites/2020/unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-flags.png	(from https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40.min.css)
22:52:20	60070/60070	UR-MCZ	200	added ('OK')	image/jpeg	etag:W/%22399a8801cc02b97cb15ac5860de2b643%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtF672ldJ46khfcX75q%2F-LtF6oIFH1qS2RB_lSVt%2Fsurfing.jpg?alt=media&token=a8ea9f05-bce7-4d88-8349-8d168b76a464	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtF672ldJ46khfcX75q/-LtF6oIFH1qS2RB_lSVt/surfinga6cd.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.3-tech-analysis/shun-shi-cao-zuo-zhe)
22:52:20	33297/33297	UR-MCZ	200	added ('OK')	image/jpeg	etag:W/%22db14424f042c2ba22e112cf99e0ac001%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtF2i4Q-hZp_I7PirQN%2F-LtF4aIWSxQ4Ooq7OU_z%2Ftautology%20a.jpg?alt=media&token=5cad54fe-169b-4176-aaaa-543d978e88df	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtF2i4Q-hZp_I7PirQN/-LtF4aIWSxQ4Ooq7OU_z/tautology%20a19c8.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.3-tech-analysis/untitled-2)
22:52:20	63296/63296	UR-MCZ	200	added ('OK')	image/jpeg	etag:W/%22af74f9cf9ff439af070cc72c18ba857e%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtF2i4Q-hZp_I7PirQN%2F-LtF4-3aWZwI22YES6Ut%2Ftautology.jpg?alt=media&token=60a12204-69df-48ba-9f35-bae70138ad7f	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtF2i4Q-hZp_I7PirQN/-LtF4-3aWZwI22YES6Ut/tautology3754.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.3-tech-analysis/untitled-2)
22:52:22	656502/656502	---M--	200	added ('OK')	image/png	etag:%22a0476-Se2dr7My4ECiUI/2wNsyJdFK46s%22	https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-flags@2x.png	/home/shihyu/websites/2020/unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-flags@2x.png	(from https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40.min.css)
22:52:22	55927/55927	UR-MCZ	200	added ('OK')	image/jpeg	etag:W/%22d2b3bac24f3026d440b5bec9ebfe95a0%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtF672ldJ46khfcX75q%2F-LtF6WJIzs0Vhq_yGJaw%2F66o9000408r74sprrrro.jpg?alt=media&token=dab9ba63-2290-406f-bf33-71af9214b6bb	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtF672ldJ46khfcX75q/-LtF6WJIzs0Vhq_yGJaw/66o9000408r74sprrrro05ab.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.3-tech-analysis/yi-tiao-bian-fa)
22:52:22	168/168	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	application/xml	etag:%22e815c940044fcec30d7da1846978c734%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtF672ldJ46khfcX75q%2F-LtF7VTj0lNHqS59AmiN%2Ftrade_system.jpg?alt=media&token=e00bea8b-ac03-491c-8517-ffc9c7570303	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtF672ldJ46khfcX75q/-LtF7VTj0lNHqS59AmiN/trade_system7db5.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.3-tech-analysis/jiao-yi-xi-tong)
22:52:22	168/168	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	application/xml	etag:%220cbe93422942ac9197b8e581dc18cce4%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtF8AZ2jSSpw8nOibCj%2F-LtFA1F_NzMZtqT7mqXZ%2F2.png?alt=media&token=8917a64c-b2da-4456-bd85-f8e7db5127bc	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtF8AZ2jSSpw8nOibCj/-LtFA1F_NzMZtqT7mqXZ/2efd9.png	(from https://maikefeng.gitbook.io/invest-guide/ch.3-tech-analysis/yi-tiao-bian-fa)
22:52:23	9178/9178	---M--	200	added ('OK')	image/png	etag:%2223da-dYXWTbhzDQ1LNoEz6Pe34+BIJx4%22	https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-regional.png	/home/shihyu/websites/2020/unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-regional.png	(from https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40.min.css)
22:52:24	18984/18984	---M--	200	added ('OK')	image/png	etag:%224a28-7vEUzEwm2aHOs8Gr75kZ+u88mRs%22	https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-regional@2x.png	/home/shihyu/websites/2020/unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-regional@2x.png	(from https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40.min.css)
22:52:25	12956/12956	UR-MCZ	200	added ('OK')	image/png	etag:W/%22166c263edaec771e900dea5dbb1ead26%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtF8AZ2jSSpw8nOibCj%2F-LtFA8rctISHpGc63xAA%2F5.png?alt=media&token=23426ddc-e4b3-4397-8581-bd2076981131	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtF8AZ2jSSpw8nOibCj/-LtFA8rctISHpGc63xAA/55a5e.png	(from https://maikefeng.gitbook.io/invest-guide/ch.3-tech-analysis/yi-tiao-bian-fa)
22:52:25	10345/10345	UR-MCZ	200	added ('OK')	image/png	etag:W/%2239484e20ab7614104e3a56095f47ab2b%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtF8AZ2jSSpw8nOibCj%2F-LtFA6TrzgrMdD8CXCvj%2F4.png?alt=media&token=0842dd42-cc03-49a0-aa9d-c9305af4d33d	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtF8AZ2jSSpw8nOibCj/-LtFA6TrzgrMdD8CXCvj/49201.png	(from https://maikefeng.gitbook.io/invest-guide/ch.3-tech-analysis/yi-tiao-bian-fa)
22:52:25	168/168	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	application/xml	etag:%227c5395871569a97e6eb20247d405aa35%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtF8AZ2jSSpw8nOibCj%2F-LtFABjgvkRT3P6aBpq3%2F6.png?alt=media&token=7193b3bb-b5fe-4b1f-a6ca-6368789f10b8	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtF8AZ2jSSpw8nOibCj/-LtFABjgvkRT3P6aBpq3/69c90.png	(from https://maikefeng.gitbook.io/invest-guide/ch.3-tech-analysis/yi-tiao-bian-fa)
22:52:28	27036/27036	UR-MCZ	200	added ('OK')	image/png	etag:W/%227c1be64b9f67c71789c7ad2f2fb684e8%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtFBuN9fl6DGjsGD8ct%2F-LtFDYz_KKLnImUPi6ZE%2Freturn%20style.png?alt=media&token=1e176fa9-67f6-4530-b178-42fc7c7b6a24	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtFBuN9fl6DGjsGD8ct/-LtFDYz_KKLnImUPi6ZE/return%20style72bb.png	(from https://maikefeng.gitbook.io/invest-guide/ch.4-quantitative-value/you-hu-de-ben-zhi)
22:52:29	76597/76597	UR-MCZ	200	added ('OK')	image/jpeg	etag:W/%22bc1bde3acf8e61783fc0ae958a51e44c%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtFBuN9fl6DGjsGD8ct%2F-LtFDAHNRrwQxS6hTHbx%2Fstockittoya.jpg?alt=media&token=081ae49d-191c-48f1-9b2c-fd79a5ce4094	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtFBuN9fl6DGjsGD8ct/-LtFDAHNRrwQxS6hTHbx/stockittoya1f1d.jpg	(from https://maikefeng.gitbook.io/invest-guide/ch.4-quantitative-value/you-hu-de-ben-zhi)
22:52:29	168/168	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	application/xml	etag:%2229a66dbf4eb837bfd22b9fc63c9a5950%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtF8AZ2jSSpw8nOibCj%2F-LtFAHfTzBT9uLode_LS%2F8.png?alt=media&token=4c62986a-5715-4a9d-b86e-9424a733c057	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtF8AZ2jSSpw8nOibCj/-LtFAHfTzBT9uLode_LS/8e404.png	(from https://maikefeng.gitbook.io/invest-guide/ch.3-tech-analysis/yi-tiao-bian-fa)
22:52:29	168/168	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	application/xml	etag:%223c65b9fe9296e70416e9f7d64fccb3b1%22	https://blobs.gitbook.com/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtFBuN9fl6DGjsGD8ct%2F-LtFE62ssGiNd9474irn%2FROE.png?alt=media&token=a08d7e29-7a7e-4578-b4fe-ba4eb5dad766	/home/shihyu/websites/2020/blobs.gitbook.com/assets/-LtET6TDCVmUjH1zesyw/-LtFBuN9fl6DGjsGD8ct/-LtFE62ssGiNd9474irn/ROEf68b.png	(from https://maikefeng.gitbook.io/invest-guide/ch.4-quantitative-value/you-hu-de-ben-zhi)
22:52:29	1649077/1649077	---M--	200	added ('OK')	image/png	etag:%221929b5-LrLUgSl0tRpnrVDpQO0Oz/sfdcQ%22	https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-diversity.png	/home/shihyu/websites/2020/unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40-diversity.png	(from https://unpkg.com/emojione-assets@4.0.0/sprites/emojione-sprite-40.min.css)
22:52:32	3032/3032	UR-MCZ	200	added ('OK')	image/png	etag:W/%22372eefb2698ab840023a354273bae6e1%22	https://blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets%2F-LtET6TDCVmUjH1zesyw%2F-LtFEAxPzOezIYTi0ijr%2F-LtFF2d4QaoidP2ozqp4%2F3FF%201993-2005.PNG?alt=media&token=27f72e08-98be-4eee-b333-e485104e0a7f	/home/shihyu/websites/2020/blobscdn.gitbook.com/v0/b/gitbook-28427.appspot.com/o/assets/-LtET6TDCVmUjH1zesyw/-LtFEAxPzOezIYTi0ijr/-LtFF2d4QaoidP2ozqp4/3FF%201993-20052a9e.png	(from https://maikefeng.gitbook.io/invest-guide/ch.4-quantitative-value/jia-zhi-tou-zi-yan-pi-gu-you-duo-hao)
